Station,Longitude,Latitude,NVel,Evel,UVel,Azimuth,Speed,sigN,sigE,sigU,rEN,EllipseSemiMaj,EllipseSemiMin,EllipseXAng
0.000,,28.230,-15.352,38.070,,111.9621090898389,41.04885874174823,0.620,-24.262,,0.660,59.39338004193659,1.1399165750561602,0.0973708740271054
-0.010,,31.660,-9.302,37.660,,103.87432462611501,38.79178784227403,0.730,-15.079,,0.870,36.94088408335888,0.880197063641156,0.2521284294777816
-0.010,,29.610,-14.730,37.800,,111.28999411102882,40.56861964622409,0.700,-20.905,,0.830,51.1879283801016,0.9552784560481837,0.13115139917662802
-0.020,,27.836,-12.032,37.196,,107.92513087984426,39.09362403257083,0.570,-35.051,,0.520,85.79571598418487,1.1916573551512377,0.04664504408387541
0.040,,29.261,-13.837,40.200,,108.99366692887008,42.514733552028765,0.840,-12.210,,0.840,29.935760193839002,1.1137119542163734,0.3848471780869132
-0.010,,26.385,-11.915,38.311,,107.27607425642549,40.12106611245519,0.480,-32.132,,0.480,78.649974170442,1.030652498568307,0.055503653128980084
0.000,,29.100,-9.739,36.690,,104.86578975493478,37.960561389420995,0.560,-27.000,,0.580,66.09138522705277,1.1165018447410262,0.07861742368054599
0.000,,29.143,-8.059,40.639,,101.21663374011801,41.43037294063379,0.640,-9.714,,0.620,23.796372146841595,1.2280497078789532,0.6087937757022028
0.000,,27.960,-14.640,37.630,,111.2585875461995,40.37754945511181,0.670,-31.741,,0.690,77.69916196079974,1.1868684680325283,0.05688302021413983
-0.010,,28.081,-14.857,37.609,,111.5559241783778,40.43720230184081,0.430,-31.369,,0.400,76.7815479413748,0.9646088209023543,0.058235751807193314
0.010,,27.380,-15.290,37.880,,111.98112563423749,40.84946144075831,0.670,-29.815,,0.690,72.98551695356117,1.1868516741509043,0.06447149001096736
-0.010,,27.112,-12.721,39.244,,107.96017767884852,41.25427707523185,1.500,-21.774,,1.550,NaN,53.59616447532755,NaN
-0.020,,27.590,-9.850,39.295,,104.0722612854228,40.51073345423408,1.480,-22.183,,1.490,NaN,54.56245957154995,NaN
-0.020,,28.826,-10.273,36.762,,105.6128168941811,38.17039655282612,0.600,-30.697,,0.560,75.1400734564745,1.2166440213207588,0.06081973011661782
0.010,,26.706,3.065,40.739,,85.69745584512465,40.854134992678524,0.640,-12.774,,0.640,31.282399102491894,1.203037949698284,0.3516469062402436
0.030,,29.106,-13.494,40.270,,108.52539062039779,42.47070679892201,0.830,-10.344,,0.830,25.374710640326075,1.1306152288566351,0.5365371744962267
-0.110,,28.630,-16.680,39.610,,112.83624080724044,42.9787680139857,0.840,-16.537,,0.950,40.52393136402131,0.6412480667335576,0.20956379568682576
